House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,DA/PSA,OVALS Address ID,Primary_Term_Address,FAC_ADDR,Working TN Status
"2604","TAMPA ST","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AK1O""","R 2602 TAMPA","2604 TAMPA ST",""
"2606","TAMPA ST","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AEA6""","R 2606 TAMPA","2606 TAMPA ST",""
"2701","TAMPA ST","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQ06""","R 2702 MIAMI CT","2701 TAMPA ST",""
"2702","TAMPA ST","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AFCY""","R 2702 TAMPA","2702 TAMPA ST",""
"2703","TAMPA ST","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACEH""","R 2702 MIAMI CT","2703 TAMPA ST",""
"2704","TAMPA ST","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AQYJ""","R 2704 TAMPA","2704 TAMPA ST",""
"2705","TAMPA ST","FRIENDSWOOD","77546","UNIT","REAR","","","","","3327B","=""000013AD09""","R 2706 MIAMI CT","2705 TAMPA ST UNIT REAR",""
"2705","TAMPA ST","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AH3P""","R 2706 MIAMI CT","2705 TAMPA ST",""
"2706","TAMPA ST","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ACKT""","R 2704 TAMPA","2706 TAMPA ST",""
"1801","VAQUERO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ALL1""","R 1801 VAQUERO","1801 VAQUERO",""
"1802","VAQUERO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ADN3""","ENC R 1802 VAQUERO","1802 VAQUERO",""
"1803","VAQUERO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AEAP""","R 1801 VAQUERO","1803 VAQUERO",""
"1804","VAQUERO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AJ0I""","ENC R 1804 VAQUERO","1804 VAQUERO",""
"1805","VAQUERO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AEBW""","ENC R 1805 VAQUERO","1805 VAQUERO",""
"1806","VAQUERO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013APEI""","ENC R 1806 VAQUERO","1806 VAQUERO",""
"1807","VAQUERO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013AET3""","ENC R 1807 VAQUERO","1807 VAQUERO",""
"1808","VAQUERO","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ABU8""","ENC R 1808 VAQUERO","1808 VAQUERO",""
"2111","W PARKWOOD AVE","FRIENDSWOOD","77546","SUIT","101","","","","","3327B","=""00010GMPTR""","I 2111-1-1 W PARKWOOD AVE TELCO ROOM","2111 W PARKWOOD AVE SUIT 101",""
"2111","W PARKWOOD AVE","FRIENDSWOOD","77546","SUIT","115","","","","","3327B","=""00010Q6CX0""","I 2111-1-1 W PARKWOOD AVE TELCO ROOM","2111 W PARKWOOD AVE SUIT 115",""
"2111","W PARKWOOD AVE","FRIENDSWOOD","77546","SUIT","117","","","","","3327B","=""000104AWAA""","I 2111-1-1 W PARKWOOD AVE TELCO ROOM","2111 W PARKWOOD AVE SUIT 117",""
"2111","W PARKWOOD AVE","FRIENDSWOOD","77546","SUIT","201","","","","","3327B","=""0001059T2A""","I 2111-1-1 W PARKWOOD AVE TELCO ROOM","2111 W PARKWOOD AVE SUIT 201",""
"2111","W PARKWOOD AVE","FRIENDSWOOD","77546","","","","","","","3327B","=""00010366GA""","I 2111-1-1 W PARKWOOD AVE TELCO ROOM","2111 W PARKWOOD AVE",""
"2131","W PARKWOOD AVE","FRIENDSWOOD","77546","","","","","","","3327B","=""00010EDHV4""","I 2131-1-1 W PARKWOOD AVE TELCO ROOM","2131 W PARKWOOD AVE",""
"2221","W PARKWOOD AVE","FRIENDSWOOD","77546","","","","","","","3327B","=""000105BDAL""","I 2221-1-1 W PARKWOOD AVE TELCO ROOM","2221 W PARKWOOD AVE",""
"2605","W PARKWOOD AVE","FRIENDSWOOD","77546","","","","","","","3327B","=""000013ALDO""","R 2704 TAMPA","2605 W PARKWOOD AVE",""
